386 14 1892 22 23549
387 0 0 0 0
388 0 0 0 0
389 17 1191 25 24798
390 0 0 0 0
391 0 0 0 0
392 11 703 18 22870
393 4 398 3 475
394 1 97 1 52
395 6 545 6 662
396 23 2454 35 41265
397 10 16697 6 812
398 4 398 4 748
399 26 1566 46 60394
400 9 537 10 6140
401 9 1523 9 1341
402 34 25393 44 44700
403 29 50837 21 4397
404 15 3915 17 6839
405 18 1351 21 19813
406 30 13590 29 9409
407 21 29177 18 5738
408 29 17571 38 42688
409 5 496 5 795
410 1 99 1 52
411 11 800 21 23296
412 13 1754 12 3070
413 1 95 1 52
414 12 862 15 7747
415 8 899 8 451
416 9 1527 10 2243
417 5 562 5 676
418 25 14388 27 30893
419 4 443 4 1946
420 4 306 4 278
421 19 1488 28 31003
422 4 366 2 139
423 2 194 2 104
424 16 1278 23 21563
425 7 674 7 1543
426 3 250 3 191
427 6 463 15 18306
428 5 483 6 1317
429 5 538 5 541
430 10 746 17 16348
431 6 1163 6 624
432 4 442 4 810
433 5 474 7 2306
434 2 196 2 104
435 5 541 5 540
436 5 478 7 5106
437 6 405 7 1710
438 5 519 4 243
439 1 104 1 52
440 4 388 4 208
441 3 300 3 156
442 7 632 12 5935
443 13 2725 15 3727
444 15 27918 15 1505
445 6 581 8 4517
446 9 2243 11 2247
447 3 249 2 104
448 8 897 8 1672
449 2 215 2 139
450 5 354 4 313
451 2 194 2 104
452 1 94 1 52
453 5 443 5 295
454 0 0 0 0
455 0 0 0 0
456 7 549 5 365
457 1 101 2 104
458 1 103 1 52
459 7 552 7 399
460 3 289 3 156
461 6 592 7 3490
462 3 419 3 703
463 6 569 7 1407
464 7 634 16 15657
465 7 643 7 719
466 3 294 3 156
467 8 783 11 8943
468 3 252 2 139
469 7 543 7 828
470 11 1073 13 9156
471 8 739 8 851
472 6 1372 7 1829
473 7 546 8 5705
474 3 342 3 476
475 1 106 0 0
476 18 2322 21 10601
477 15 12915 15 3073
478 1 98 1 52
479 11 1043 13 9296
480 4 299 5 330
481 16 1348 16 7435
482 29 53370 13 3346
483 31 3820 44 46044
484 8 865 9 1311
485 29 30634 69 74027
486 31 2085 58 70643
487 6 504 8 1032
488 20 1582 47 55921
489 4 537 5 1953
490 11 18385 11 1372
491 30 1941 55 66235
492 4 552 5 583
493 2 104 2 1533
494 18 1156 40 50803
495 2 421 2 104
496 1 99 1 52
497 5 260 13 17566
498 4 336 5 2166
499 8 6454 7 469
500 10 705 33 43355
501 17 1095 18 15381
502 13 2366 15 5815
503 8 771 8 3108
504 25 6402 58 75712
505 5 523 6 1807
506 6 1442 7 2066
507 27 6103 46 53937
508 4 448 4 1902
509 6 5799 7 2593
510 1 241 1 52
511 21 1345 32 39030
512 11 2104 15 7029
513 41 65695 35 4191
514 44 13695 52 31157
515 10 1667 9 2571
516 6 760 6 1819
517 34 10153 62 76931
518 1 266 1 52
519 4 398 4 828
520 17 1235 41 51774
521 2 150 4 1968
522 3 343 2 104
523 3 339 6 5826
524 3 156 4 4494
525 1 206 1 52
526 0 0 0 0
527 8 416 11 14132
528 8 897 9 1448
529 1 52 0 0
530 0 0 0 0
531 0 0 0 0
532 4 338 5 3847
533 0 0 0 0
534 0 0 0 0
535 0 0 0 0
536 11 2844 11 4588
537 0 0 0 0
538 1 52 1 285
539 25 2406 34 39559
540 13 13917 11 2889
541 13 3568 12 2483
542 6 606 6 2904
543 5 726 5 986
544 6 973 7 2262
545 35 54118 31 7795
546 40 19445 39 10193
547 9 1109 9 2256
548 3 369 3 1002
549 13 8702 14 6751
550 5 1673 5 1773
551 1 52 1 810
