243 10 1086 13 10626
244 8 2501 8 1592
245 2 1467 2 861
246 13 1339 17 12289
247 2 1446 2 867
248 10 2184 10 3368
249 16 3289 13 3398
250 14 3708 20 7619
251 45 62306 33 16183
252 28 12470 28 7032
253 11 2895 11 2685
254 16 3033 19 11710
255 8 8308 7 570
256 3 1623 6 3691
257 6 2579 3 940
258 1 95 1 52
259 2 1467 2 865
260 5 1711 5 1135
261 0 0 0 0
262 3 1519 3 1040
263 5 1883 6 3388
264 0 0 0 0
265 6 1966 6 1728
266 13 2680 14 7824
267 1 52 1 52
268 6 1902 6 1515
269 26 2936 44 52637
270 7 863 8 3340
271 4 1688 4 1239
272 17 2473 21 22590
273 23 30307 16 5820
274 34 33945 37 7702
275 17 1792 28 15683
276 24 12927 17 2735
277 9 2030 12 11038
278 16 19276 16 4169
279 25 9113 61 77919
280 10 2418 10 1803
281 6 2414 7 1944
282 23 1879 36 44556
283 6 1878 6 2485
284 6 1975 6 1679
285 27 9051 39 37489
286 8 2216 11 5346
287 6 2413 4 974
288 21 1212 33 43310
289 10 2406 10 2711
290 6 3037 7 2873
291 5 344 8 8233
292 2 1598 2 925
293 7 3258 7 2041
294 7 796 8 4644
295 6 1786 6 1045
296 6 1807 7 2341
297 46 61004 35 11090
298 29 13852 33 7355
299 19 21797 21 5337
300 35 43931 37 9757
301 23 31635 22 4276
302 6 2175 7 2588
303 8 897 8 2806
304 8 2017 9 5584
305 13 3708 13 4992
306 16 7907 16 5936
307 12 2468 16 14163
308 10 9982 11 2536
309 3 320 6 6040
310 5 1801 5 1343
311 2 1541 4 2362
312 6 538 4 278
313 12 4412 15 8398
314 14 17648 13 2068
315 9 2200 9 5231
316 19 2887 44 44462
317 5 2374 5 1762
318 5 571 5 1105
319 3 1525 3 984
320 4 1783 4 969
321 4 299 4 278
322 2 1515 2 943
323 8 2139 8 2129
324 2 228 3 2876
325 4 1624 5 1308
326 7 2257 7 3494
327 22 1315 32 36469
328 3 1605 3 915
329 2 1472 2 943
330 18 1307 29 33319
331 8 2163 8 1941
332 6 2209 6 2210
333 13 2707 19 13863
334 21 4618 20 6940
335 7 2372 6 1502
336 3 199 7 5079
337 20 31434 11 1504
338 6 1960 6 3026
339 3 414 3 478
340 10 2365 11 4098
341 9 2153 15 16848
342 6 790 6 2592
343 3 1547 4 1352
344 11 2199 11 5807
345 1 238 1 52
346 12 2410 13 1865
347 16 3455 18 13135
348 2 270 3 439
349 5 1851 6 1607
350 14 1307 18 16978
351 4 1716 5 886
352 5 1922 5 2445
353 13 2367 17 14660
354 7 2257 8 1651
355 5 1885 5 1053
356 12 2704 17 17232
357 4 466 4 719
358 4 1573 4 1339
359 15 2533 15 8794
360 10 898 12 6470
361 15 4615 17 8007
362 42 52834 42 38586
363 4 560 4 487
364 11 2388 14 8748
365 15 26806 15 1550
366 9 1916 19 21907
367 6 1993 6 1231
368 22 4165 27 22717
369 1 136 1 52
370 9 2251 9 3270
371 6 1779 7 5733
372 5 1821 5 739
373 13 2775 12 1805
374 31 3635 45 53381
375 4 670 4 665
376 10 2218 12 5077
377 29 3959 39 43990
378 6 2338 7 1956
379 11 2582 10 1727
380 17 2247 40 55234
381 10 912 5 543
382 7 1993 7 1925
383 9 1944 34 43433
384 19 1279 13 10267
385 4 1664 6 1519
386 7 2171 15 14504
387 20 1171 25 33131
388 8 2017 10 3606
389 15 5240 26 18659
390 32 3148 30 22134
391 26 31176 23 8280
392 6 1854 6 1073
393 7 486 11 13000
394 10 2227 11 5422
395 9 3419 9 2396
396 1 103 1 52
397 20 2739 30 35481
398 9 2449 9 2306
399 0 0 0 0
400 26 3216 49 57658
401 4 2096 5 1539
402 5 409 4 278
403 18 2493 29 34492
404 2 1571 2 946
405 0 0 0 0
406 12 2282 15 6945
407 13 5174 11 2770
408 6 550 7 3741
409 6 1668 6 2597
410 11 2649 11 4041
411 15 2265 31 39112
412 8 3103 9 3188
413 7 1878 6 1553
414 27 2146 41 49570
415 6 1919 6 1953
416 7 3295 8 3925
417 11 2180 14 7392
418 11 2480 11 1876
419 7 1854 7 4996
420 5 944 5 2049
421 4 1732 4 1049
422 5 2167 5 1736
423 0 0 0 0
424 5 1687 5 1650
425 6 3034 6 2290
426 1 103 1 52
427 8 2086 8 3380
428 5 2986 5 1942
429 5 403 5 330
430 6 1868 6 2310
431 6 1923 6 2308
432 1 98 1 52
433 3 1585 3 916
434 4 1667 4 967
435 6 403 5 400
436 2 1567 3 1983
437 16 4577 15 4313
438 3 467 3 1209
439 3 1603 3 1002
440 8 2101 10 4679
441 34 55202 19 4159
442 37 15251 39 11875
443 17 8152 15 3878
444 4 1842 4 1590
445 14 10165 14 8525
446 10 3628 10 3722
447 4 417 4 208
448 4 1651 4 1091
449 2 1615 2 862
450 1 95 1 52
451 2 1487 2 862
452 7 3125 7 2113
453 0 0 0 0
454 5 1773 5 1054
455 4 1743 4 965
456 0 0 2 999
457 6 2081 5 1614
458 6 1795 5 1427
459 1 102 2 104
460 6 1846 6 1195
461 3 1713 3 914
462 4 589 4 923
463 24 31447 18 6261
464 42 34837 39 11361
465 14 12323 11 3161
466 12 2501 14 5454
467 17 10908 17 7800
468 2 201 2 104
469 2 1615 2 862
470 9 3562 9 2930
471 1 98 1 52
472 5 1774 5 1057
473 3 1653 3 1474
474 5 498 5 260
475 5 1698 5 1427
476 2 1467 2 953
477 0 0 0 0
478 5 1749 5 1054
479 8 2278 8 2058
480 3 297 3 156
481 5 1685 5 1251
482 4 1662 4 1727
483 1 1369 1 52
484 6 1825 6 1117
485 16 6020 17 6931
486 53 59577 37 11271
487 21 12329 21 5097
488 38 62051 32 4897
489 26 4474 26 9124
490 17 30360 17 2268
491 5 1778 5 1029
492 13 800 19 24850
493 10 2261 9 1798
494 5 2039 5 2631
495 5 1753 6 3142
496 19 3004 21 11188
497 29 11435 26 10059
498 5 604 7 2001
499 29 3222 41 44927
500 18 10638 28 15794
501 6 610 5 2101
502 30 4467 40 42044
503 30 43315 30 6274
504 5 350 5 1649
505 5 2274 15 14296
506 29 3499 25 22662
507 13 14588 13 1088
508 8 2175 10 2049
509 33 3695 50 63915
510 8 2074 9 3714
511 8 13981 10 1111
512 28 3436 44 45449
513 6 3277 6 1070
514 6 1905 6 1200
515 11 2193 12 7193
516 3 1552 3 1254
517 8 3309 8 2123
518 12 2613 12 4505
519 7 641 8 1175
520 10 3392 11 1470
521 5 2507 6 3620
522 10 3422 11 5365
523 9 2115 11 3950
524 9 3383 8 3070
525 15 28978 18 6229
526 11 2498 14 3620
527 12 4472 10 2936
528 6 650 7 3293
529 5 1919 5 260
530 7 3181 7 2076
531 1 52 1 871
532 3 1565 4 278
533 3 1541 3 1733
534 5 1955 5 2295
535 5 2941 5 1354
536 6 2055 6 1416
537 8 738 8 1360
538 2 1657 2 104
539 6 3084 6 1948
540 3 252 3 918
541 2 1535 2 104
542 8 2250 9 2589
543 7 1944 7 2222
544 6 1931 6 1092
545 7 3332 7 1960
546 11 5474 12 4094
547 50 60527 40 11923
548 21 12788 21 3968
549 6 1922 6 2216
550 14 10339 18 10372
551 4 1616 4 2606
552 4 1625 4 976
553 2 1696 2 104
554 5 1666 6 1254
555 5 1906 5 1017
556 6 1755 7 4057
557 7 1250 4 1303
558 5 1719 6 1723
559 5 806 6 1220
560 5 1720 5 1054
561 5 1944 5 1097
562 9 2258 9 2400
563 4 1861 5 1132
564 5 1717 6 1139
565 4 1595 3 953
566 7 1974 7 1633
567 6 766 6 1626
568 9 2153 9 5877
569 30 55013 23 2903
570 23 10603 25 6264
571 25 12284 21 5917
572 10 2438 10 3323
573 11 2367 12 9052
574 8 9462 8 2320
575 3 1564 3 1251
576 8 1970 9 1340
577 3 1746 3 915
578 3 1709 3 994
579 4 1661 4 1044
580 3 1585 3 913
581 6 1769 7 1340
582 5 1777 5 990
583 4 614 4 972
584 7 2134 7 2623
585 4 1672 4 1301
586 6 1905 7 1849
587 6 1951 6 1219
588 2 1491 2 974
589 2 1467 2 863
590 5 1765 6 3678
591 2 417 2 1199
592 30 54928 16 5771
593 42 20978 45 12624
594 6 2323 7 2249
595 4 1980 5 2461
