6 12 7 6 12 7 6 12 7 6 12 7 5 1 0 5 1 0 5 1 1 5 1 1
7 10 9 7 10 9 7 10 9 7 10 9 6 1 0 6 1 0 6 1 1 6 1 1
6 12 9 6 12 9 6 12 9 6 12 9 5 1 0 5 1 0 5 1 1 5 1 1
5 15 8 5 15 8 5 15 8 5 15 8 4 1 0 4 1 0 4 1 0 4 1 0
5 14 7 5 14 7 5 14 7 5 14 7 5 2 2 5 2 2 5 2 2 5 2 2
8 8 8 8 8 8 8 8 8 8 8 8 7 2 2 7 2 2 7 2 2 7 2 2
6 9 8 6 9 8 6 9 8 6 9 8 6 3 3 6 3 3 6 3 3 6 3 3
6 7 6 6 7 6 6 7 6 6 7 6 6 5 6 6 5 6 6 5 6 6 5 6
8 4 5 8 4 5 7 5 5 7 5 5 8 5 6 8 5 6 7 6 8 7 6 8
8 3 4 8 3 4 7 4 4 7 4 4 8 6 6 8 6 6 7 7 8 7 7 8
8 2 2 8 2 2 7 2 3 7 2 3 8 7 7 8 7 7 7 8 8 7 8 8
8 1 1 8 1 1 7 1 1 7 1 1 8 8 8 8 8 8 7 9 9 7 9 9
8 1 0 8 1 0 7 1 0 7 1 0 9 7 8 9 7 8 8 8 9 8 8 9
5 1 0 5 1 0 4 1 0 4 1 0 6 12 8 6 12 8 5 15 8 5 15 8
6 1 0 6 1 0 5 1 0 5 1 0 7 10 6 7 10 6 6 12 6 6 12 6
7 1 0 7 1 0 6 1 0 6 1 0 8 9 6 8 9 6 7 10 6 7 10 6
6 1 0 6 1 0 6 1 0 6 1 0 7 10 6 7 10 6 7 10 6 7 10 6
5 1 0 5 1 0 5 1 0 5 1 0 6 12 4 6 12 4 6 12 4 6 12 4
6 1 0 6 1 0 6 1 0 6 1 0 6 12 7 6 12 7 6 12 7 6 12 7
7 1 1 7 1 1 6 1 0 6 1 0 8 8 8 8 8 8 7 10 8 7 10 8
7 2 1 7 2 1 6 2 1 6 2 1 8 8 7 8 8 7 7 9 7 7 9 7
9 1 1 9 1 1 7 2 1 7 2 1 9 7 7 9 7 7 7 9 7 7 9 7
8 2 1 8 2 1 6 2 1 6 2 1 9 7 7 9 7 7 7 9 8 7 9 8
10 2 1 10 2 1 8 2 1 8 2 1 10 5 7 10 5 7 8 7 8 8 7 8
11 2 1 11 2 1 9 2 1 9 2 1 12 4 5 12 4 5 10 5 6 10 5 6
13 2 1 13 2 1 11 2 1 11 2 1 13 3 3 13 3 3 11 4 5 11 4 5
14 2 1 14 2 1 12 3 1 12 3 1 14 2 3 14 2 3 12 3 4 12 3 4
14 3 1 14 3 1 13 3 1 13 3 1 14 2 3 14 2 3 13 2 4 13 2 4
14 3 2 14 3 2 13 3 2 13 3 2 15 2 3 15 2 3 14 2 4 14 2 4
13 3 2 13 3 2 13 3 2 13 3 2 14 2 2 14 2 2 14 2 2 14 2 2
14 3 2 14 3 2 14 3 2 14 3 2 14 2 3 14 2 3 14 2 3 14 2 3
15 3 2 15 3 2 15 3 2 15 3 2 14 2 3 14 2 3 14 2 3 14 2 3
13 3 2 13 3 2 14 3 2 14 3 2 13 2 3 13 2 3 14 2 3 14 2 3
14 2 2 14 2 2 15 2 2 15 2 2 15 2 3 15 2 3 16 2 3 16 2 3
15 2 1 15 2 1 17 2 1 17 2 1 14 3 3 14 3 3 16 2 3 16 2 3
14 2 1 14 2 1 16 1 1 16 1 1 14 3 3 14 3 3 16 3 3 16 3 3
14 1 1 14 1 1 16 1 0 16 1 0 14 4 3 14 4 3 16 3 3 16 3 3
16 1 0 16 1 0 18 1 0 18 1 0 17 3 2 17 3 2 19 2 1 19 2 1
17 1 0 17 1 0 19 1 0 19 1 0 17 3 1 17 3 1 19 2 1 19 2 1
13 1 0 13 1 0 15 1 0 15 1 0 14 4 3 14 4 3 16 3 3 16 3 3
13 1 0 13 1 0 14 1 0 14 1 0 14 4 4 14 4 4 15 4 4 15 4 4
11 1 0 11 1 0 12 1 0 12 1 0 12 5 5 12 5 5 13 5 5 13 5 5
10 1 0 10 1 0 10 1 0 10 1 0 10 6 6 10 6 6 10 6 6 10 6 6
7 1 0 7 1 0 7 1 0 7 1 0 8 8 9 8 8 9 8 8 9 8 8 9
7 1 0 7 1 0 7 1 0 7 1 0 7 10 12 7 10 12 7 10 12 7 10 12
5 1 0 5 1 0 4 1 0 4 1 0 6 12 12 6 12 12 5 15 12 5 15 12
4 1 0 4 1 0 3 1 0 3 1 0 5 15 10 5 15 10 4 19 11 4 19 11
4 1 0 4 1 0 3 1 0 3 1 0 5 15 12 5 15 12 4 19 14 4 19 14
3 1 0 3 1 0 2 1 0 2 1 0 3 25 12 3 25 12 2 39 3 2 39 3
2 1 0 2 1 0 1 1 0 1 1 0 3 26 14 3 26 14 2 39 12 2 39 12
3 1 0 3 1 0 2 1 0 2 1 0 4 19 19 4 19 19 3 26 24 3 26 24
5 1 0 5 1 0 4 1 0 4 1 0 6 12 17 6 12 17 5 15 22 5 15 22
4 1 0 4 1 0 3 1 0 3 1 0 5 15 18 5 15 18 4 19 22 4 19 22
3 1 0 3 1 0 3 1 0 3 1 0 4 19 18 4 19 18 4 19 18 4 19 18
4 1 0 4 1 0 4 1 0 4 1 0 4 19 16 4 19 16 4 19 16 4 19 16
4 1 0 4 1 0 5 1 0 5 1 0 5 15 12 5 15 12 6 12 12 6 12 12
4 1 0 4 1 0 5 1 0 5 1 0 5 15 11 5 15 11 6 12 11 6 12 11
5 1 0 5 1 0 6 1 0 6 1 0 6 12 12 6 12 12 7 10 11 7 10 11
4 1 0 4 1 0 5 1 0 5 1 0 5 15 12 5 15 12 6 12 11 6 12 11
3 1 0 3 1 0 4 1 0 4 1 0 4 19 9 4 19 9 5 15 9 5 15 9
4 1 0 4 1 0 5 1 0 5 1 0 5 15 7 5 15 7 6 12 7 6 12 7
4 1 0 4 1 0 5 1 0 5 1 0 5 15 5 5 15 5 6 12 5 6 12 5
3 1 0 3 1 0 5 1 0 5 1 0 4 19 5 4 19 5 6 12 7 6 12 7
5 1 0 5 1 0 6 1 0 6 1 0 5 15 9 5 15 9 6 12 5 6 12 5
7 1 0 7 1 0 8 1 0 8 1 0 8 9 9 8 9 9 9 8 6 9 8 6
7 1 0 7 1 0 8 1 0 8 1 0 8 9 8 8 9 8 9 7 5 9 7 5
7 1 0 7 1 0 8 1 0 8 1 0 8 9 9 8 9 9 9 7 6 9 7 6
7 1 0 7 1 0 8 1 0 8 1 0 7 10 11 7 10 11 8 8 8 8 8 8
8 1 0 8 1 0 9 1 0 9 1 0 9 7 9 9 7 9 10 7 7 10 7 7
9 1 0 9 1 0 10 1 0 10 1 0 9 7 7 9 7 7 10 6 7 10 6 7
10 1 0 10 1 0 10 1 0 10 1 0 11 6 6 11 6 6 11 6 6 11 6 6
8 1 0 8 1 0 8 1 0 8 1 0 9 7 7 9 7 7 9 7 7 9 7 7
6 1 0 6 1 0 6 1 0 6 1 0 7 10 9 7 10 9 7 10 9 7 10 9
6 1 0 6 1 0 6 1 0 6 1 0 7 10 7 7 10 7 7 10 7 7 10 7
6 1 0 6 1 0 6 1 0 6 1 0 7 10 7 7 10 7 7 10 7 7 10 7
